USERNAME,EMAIL,ACCOUNT_NAME,ACCOUNT_ID,ACCOUNT_LEVEL,WINS,LOSSES,WIN_RATE,LEAGUE_POINTS,RANK,TIER,OVERALL_SCORE,ROLE,SCHEDULE_TIME_START,SCHEDULE_TIME_END,AGREEABLENESS,CONSCIENTIOUSNESS,EXTRAVERSION,NEUROTICISM,OPENNESS
HellenPadberg,colton.zulauf@gmail.com,SimonSwindells,8b2ffb1b-e634-41de-a2bc-97a29ca38ed9,602,364,305,54.4,386,I,SILVER,1402,TOP,16,18,3.2,1.5,1.9,3.8,2.2
MervinGutkowskiJr.,gary.schroeder@hotmail.com,MillyMeter,61a3d389-93f9-40d1-bc88-858b665fa968,416,376,375,50.1,50,IV,SILVER,1516,SUPPORT,20,22,1.9,1.5,4.2,3.4,4.5
DominicMedhurst,estell.lang@hotmail.com,ChrisCross,7d244c54-7789-4e42-be6f-d1e4273fd088,231,258,259,49.9,1,IV,DIAMOND,2531,ADC,12,13,2.7,2.6,1.3,2.8,2
SharanHarveyI,susana.borer@yahoo.com,ChiSpurger,d7494b8f-1860-460c-a039-037245639077,306,399,397,50.1,187,I,GOLD,1506,TOP,16,20,3.5,4.9,1,3.4,1.4
VonKundeDDS,kendall.hodkiewicz@gmail.com,MarshaMellow,56e56ee0-7164-4661-9adf-026eb2b03094,305,49,19,72.1,369,IV,BRONZE,1005,TOP,22,23,3.3,5,4.4,4.4,1
AlysaKilback,bryon.shields@gmail.com,LouStooth,94debd89-5000-41aa-bb8f-c51a90aeed6e,418,99,93,51.6,331,I,CHALLENGER,3218,TOP,16,18,2,2.7,2.4,3.8,2
SanfordPurdy,hai.bosco@gmail.com,ArtieChoke,a7719a73-f2f5-42ec-85e3-b492c75c0d3f,404,178,131,57.6,291,III,SILVER,1404,TOP,4,5,4.8,3.4,3.9,3.5,1.5
EddyRowe,herlinda.rohan@yahoo.com,SawyerB.Hind,8e67c0c5-6243-40d6-af75-ad2e8191e81b,130,436,404,51.9,71,IV,GOLD,1630,ADC,1,3,1.7,2.9,1.6,4.4,3
TriciaKerluke,hunter.hackett@gmail.com,MissAlanius,4409d568-cc93-4fdb-b958-edf35b52d2dc,117,95,87,52.2,1,IV,PLATINUM,2017,SUPPORT,16,19,3.3,5,1.3,2.7,2
Dr.DaronGleichner,tyrone.bartell@gmail.com,ArtieChoke,9849c366-29bc-4cf6-bb77-07f8936d42d8,652,332,312,51.6,135,I,GOLD,1852,MID,16,20,4.5,1.7,2.8,2.9,3.7
AlysaReichert,joni.cummings@yahoo.com,SuePermann,1c11e1d3-dbff-4bdc-9658-c4a56ddc94d1,606,312,304,50.6,390,I,SILVER,1406,TOP,11,15,2.5,4.6,1.6,3.5,2.7
LatiaPagac,felipa.hagenes@hotmail.com,DennisToffice,6c42c886-9306-4c87-8115-fd6f10716775,664,512,473,52,207,I,GOLD,1864,MID,8,10,3.3,3,3.3,1.9,4
Mr.GracieKoepp,pauline.wiza@hotmail.com,TyroneShoes,cc65a708-20bc-4f54-8350-b0aa3f1cb723,132,346,341,50.4,367,I,MASTER,2932,TOP,11,14,3.2,4.6,5,1.8,5
LucieSchneider,jene.simonis@yahoo.com,BessTwishes,3291b7fd-a530-49be-a640-5b5f0fac6456,567,240,227,51.4,291,IV,GOLD,2067,JUNGLE,9,13,3.7,3.5,1.5,1.9,4.3
ColeBartell,kisha.sawayn@hotmail.com,ClaireVoyance,bcae00d7-8dc3-41ba-9967-4e1be8ac5344,555,473,441,51.8,46,II,SILVER,1455,SUPPORT,9,11,2.4,4.1,1.5,2,3.9
LigiaKuphalV,rusty.hudson@gmail.com,AnitaKnapp,edf6348a-b642-4246-b9f1-9ecc01772c74,578,348,324,51.8,124,I,MASTER,3378,JUNGLE,17,18,4.7,4.2,2.5,1.6,1.2
Ms.KeriSipes,wilburn.kunze@gmail.com,OliveYew,9db32a95-e591-45c5-9794-de687d913287,345,718,717,50,64,I,CHALLENGER,3145,TOP,0,1,3,4,2.9,3.1,2
NicoletteCarrollI,avery.volkman@yahoo.com,PhilRupp,87e3c368-938f-4239-96e5-2d2d24627247,514,717,692,50.9,75,I,PLATINUM,2114,SUPPORT,10,14,2.6,4.8,3,2,4.1
YanOKonIII,devon.considine@hotmail.com,RosaShore,f6550437-167f-42bc-9ba9-948a3bedb5eb,654,236,229,50.8,245,I,GRANDMASTER,3454,TOP,19,20,4.2,3.5,4.1,1.7,2.8
Dr.MarianoHuels,tangela.langworth@hotmail.com,RhodaBooke,cbf79c87-865e-44cb-b1c0-ce53060b3850,499,141,109,56.4,335,I,SILVER,1299,JUNGLE,7,9,4.4,3.6,2.3,4.8,3.1
VinnieCorwin,jamar.schumm@gmail.com,KenOppenner,6b245be9-be2b-465c-a7c7-b4f9e930d542,528,549,555,49.7,239,II,PLATINUM,2228,MID,10,12,3.8,1.5,4,3,4.9
SherikaJakubowskiIV,virgil.borer@gmail.com,WaltSmedley,57a1b25d-7693-47cd-ab88-7e7e43ab08dd,371,252,218,53.6,206,I,BRONZE,771,ADC,11,12,3.2,4.5,3,2.9,2.4
MilaMorissette,randy.koepp@hotmail.com,WayneDeer,ffbad3ed-9870-4e21-b640-0feda0e8d939,67,160,152,51.3,30,I,CHALLENGER,2867,MID,1,5,3.8,2.4,2,4.9,1
GlenWaters,beau.maggio@hotmail.com,KurtRemarque,ca811abc-a583-4ee4-bdfd-3c68e753356b,128,303,305,49.8,414,II,SILVER,1028,ADC,21,1,1.4,2.5,1.8,2.9,1.5
MissStasiaSchmeler,keven.robel@yahoo.com,DougUpdegrave,f14c1161-c25f-4906-93c5-59d2c0a39d4e,383,108,77,58.4,51,I,GRANDMASTER,3183,JUNGLE,6,7,1.2,1.4,1,3.8,3.8
JeromeMarvin,carmen.lang@yahoo.com,StanDup,dc49f99d-5a68-48a0-b232-e699ee147285,664,103,99,51,24,I,GRANDMASTER,3464,SUPPORT,15,17,2.8,1.8,3.5,2.6,4
MorganShields,cedric.mcclure@hotmail.com,KatyLitter,9f428680-68d9-4db6-9d6d-c81cc393d78b,650,60,61,49.6,10,I,BRONZE,1050,MID,19,20,1.9,4.9,5,2.3,4.4
SharylCole,cathy.roberts@gmail.com,ArtPainter,eb5f305f-e324-4bfb-a566-6ae4d79c8a9b,152,102,85,54.5,1,II,SILVER,1052,SUPPORT,11,14,4.6,2.8,4,2.2,2.9
RosettaMoen,magda.lind@hotmail.com,SueCase,4e56e214-f5fe-4685-88c0-8c73675c7c31,204,248,241,50.7,1,I,CHALLENGER,3004,MID,17,18,3.9,2.9,4.2,3.6,3
LeatriceHodkiewicz,latina.leannon@hotmail.com,BuddySystem,669acf4c-7cbd-48e9-b012-70c445060491,377,138,133,50.9,0,II,DIAMOND,2477,TOP,19,21,3.1,4.8,3.1,4.2,4.8
Mrs.AlonzoMarquardt,darryl.terry@gmail.com,CharityCase,24bc8867-0b44-4b44-b813-478a2e6e1ea3,344,440,454,49.2,0,IV,GOLD,1844,TOP,10,11,3,2.1,3.9,3.8,1.5
DuaneKreigerI,humberto.rutherford@gmail.com,BuckNg,bb3202c3-b0e3-4b22-9012-bce5147e8d55,326,206,191,51.9,286,III,GOLD,1726,MID,13,14,1.3,2.5,3.2,1.3,1.7
DarrelFeest,gayle.marvin@hotmail.com,DesBuratto,ff8e4429-2c20-411a-b1b0-3251ba95dacd,664,395,330,54.5,28,I,CHALLENGER,3464,ADC,16,17,3.2,4.4,3.6,2.9,3.4
TimothyMayer,linette.rutherford@hotmail.com,PepeC.Cola,47447653-0d05-4053-8cde-96812ab5dfb5,201,283,234,54.7,73,III,GOLD,1601,JUNGLE,20,21,2,2.8,4.3,1.7,1.3
SenaidaCreminMD,winter.ritchie@yahoo.com,ParkA.Studebaker,08ea513f-e073-405b-8b98-70bae427a7eb,308,102,73,58.3,212,III,SILVER,1308,ADC,10,11,2.2,4.5,1.9,4,1.6
NicolasKemmer,bennie.roberts@yahoo.com,WinnieDipoo,6385a096-0d1b-4385-9746-7df5b428f34e,545,301,283,51.5,117,I,GRANDMASTER,3345,TOP,2,5,3.1,2.8,2.5,1.1,3.6
MarcelOReilly,bradley.hand@gmail.com,MaryOtt,c9cf86c4-796e-4ad0-8d84-3dfa742d4b8e,213,94,71,57,288,I,MASTER,3013,MID,13,15,1.5,2.7,2.6,3,3.2
OdellSwaniawski,branden.schamberger@hotmail.com,SalAmi,45401b99-aee4-4baa-82bb-dd3844f989bb,588,127,92,58,74,IV,SILVER,1688,MID,2,4,4.4,1.9,2.9,2.5,4.7
ClairFeeney,cameron.altenwerth@gmail.com,RockyRhoades,c76c9043-5331-40d0-81c2-9d1e67c24e78,74,463,465,49.9,0,I,DIAMOND,2074,TOP,3,5,4.2,2.4,1,3.8,1.8
MuoiPfefferI,dannielle.halvorson@gmail.com,GingerRayl,30523056-b9f2-4ca6-a1db-8dfd7ef0b984,141,170,166,50.6,68,I,GRANDMASTER,2941,TOP,6,8,2.1,2.8,3.6,3.8,1.8
Mr.WilburPfannerstill,reuben.lueilwitz@yahoo.com,LivGood,50dd26df-59a6-45e2-95ed-36af9ac3483c,104,86,76,53.1,39,I,SILVER,904,JUNGLE,1,5,1.5,1.6,4.2,4.8,2.1
Ms.TiaThompson,caren.sawayn@yahoo.com,EllaVader,a2a9d15a-f92a-4d04-8c39-ff2868058f8a,227,239,252,48.7,1,I,GRANDMASTER,3027,MID,11,13,4.2,4.9,3,2.8,2.3
RosieHermiston,kimberley.hahn@yahoo.com,ParkerCarr,122c473a-0031-45c0-8b9a-1f8c82639f9a,163,141,122,53.6,392,III,IRON,363,TOP,10,13,4,5,3,3.9,1
CandisKiehn,louetta.marvin@yahoo.com,SeymourLegg,ac26cc84-d953-4f6f-a69c-7f22b6fe194e,413,353,314,52.9,28,I,IRON,413,JUNGLE,14,17,4.5,3.1,3.1,2,4.3
MissNolaLangworth,nicole.langosh@hotmail.com,ZekeN.Yeshallfind,55b88018-22b3-4d66-a948-67028a971548,131,259,257,50.2,6,III,IRON,331,ADC,23,2,3,3.2,4.3,3.6,4.8
RosiaBeattySr.,karon.ferry@gmail.com,FletcherBisceps,26b92d94-c93c-428b-b277-78db8ffef7e8,564,50,33,60.2,42,III,SILVER,1564,ADC,2,6,1.1,2,1,4.3,4.4
DespinaBauch,min.kunze@yahoo.com,EvanKeel,744c7e31-70d7-40b4-9029-5361ffcb4626,640,71,43,62.3,1,I,MASTER,3440,MID,14,17,4.9,3,2.7,1.2,3.1
Ms.MarcStokes,monte.simonis@gmail.com,MarshaMellow,02798780-b57c-41db-83b9-a13f4ac48f4d,211,180,171,51.3,111,I,PLATINUM,1811,ADC,3,6,2.5,4,4.7,5,1.1
PansyHarrisMD,everette.pollich@gmail.com,CarrieA.Tune,905516b5-5d90-46b3-9784-805384755fd3,535,76,60,55.9,311,I,CHALLENGER,3335,ADC,6,10,3,2.9,3.8,2.1,1.4
MichaelaBechtelar,lenny.blick@gmail.com,OwenMoore,707b7dee-040d-497b-b618-a376f899324a,472,350,336,51,404,I,CHALLENGER,3272,MID,0,3,2,4.6,2.7,1,4.1
ElaTrantow,kasie.denesik@yahoo.com,MarshallLaw,e9c3da45-0652-4cf3-8ccf-cac8d885e0db,445,155,144,51.8,233,III,PLATINUM,2245,MID,3,4,1.9,4.7,2.3,2.1,2.2
EugeneNienow,tracey.mante@yahoo.com,HarryArmandBach,74bf1d79-902f-4226-95b0-90d5d081ab12,376,194,176,52.4,40,I,MASTER,3176,JUNGLE,1,3,4.1,1.8,2.1,1.5,2.8
ConsuelaKassulke,lauren.blanda@yahoo.com,DidiReelydoit,8abc0d6d-0dfc-4806-9e00-8f7c2f668904,210,105,108,49.3,36,I,MASTER,3010,JUNGLE,10,11,2.5,1.2,4.6,2.4,2.6
EliseoHarris,carmine.lebsack@yahoo.com,ShirleyKnot,26d93dcc-333d-42c5-b1f9-0bd258f4d98e,497,358,343,51.1,458,I,GRANDMASTER,3297,MID,18,20,2.3,4.2,4,4,2.3
ChaunceyConnelly,tashia.nicolas@yahoo.com,BiffWellington,82913f92-b188-4190-bdb4-1a20f3d1f192,200,147,145,50.3,36,I,SILVER,1000,SUPPORT,21,0,3.6,3.1,4.8,4,3.4
JodyFadelI,christoper.frami@gmail.com,JayBird,be444c6a-0e17-49a8-95da-89d2d1eaebc9,582,333,331,50.2,1,IV,GOLD,2082,ADC,12,15,3.3,4.5,2.1,1.7,2.2
GarfieldLueilwitz,joleen.pollich@gmail.com,DesBuratto,b66ec03b-c325-4c0b-ab04-fd13331a226b,645,1034,998,50.9,0,I,MASTER,3445,MID,10,11,4.4,5,4.8,1.1,4.6
RexMedhurst,dierdre.williamson@yahoo.com,FatherA.Long,24d0ed69-8385-49f4-9652-22ae8f350828,199,404,381,51.5,16,II,IRON,299,TOP,0,3,2.5,2,1.2,1.3,2.9
RachealNienow,mee.hegmann@hotmail.com,BarryD.Hatchett,182e41a2-2988-4462-beb7-330ac1ac418b,540,101,105,49,16,IV,DIAMOND,2840,TOP,23,0,1.5,3.6,3.8,4.4,4.2
Ms.BaoBreitenberg,nelson.boehm@gmail.com,MinnyvanGogh,5caac7b8-76ef-4049-86a0-c5bb6259e7fc,307,647,604,51.7,142,I,MASTER,3107,TOP,20,21,4,2.2,2.8,2.1,4.7
RonniFriesen,daren.rippin@hotmail.com,TomA.Toe,dcf9b371-27ab-4da7-a5f8-d1d8aa42d40f,220,28,13,68.3,136,I,MASTER,3020,SUPPORT,11,13,3.6,4.2,1.9,4.2,1.5
ArvillaBoehm,kathi.jacobs@hotmail.com,MartyGraw,c4c347e0-ad17-4613-812e-a8582d48666f,686,317,281,53,70,II,IRON,786,SUPPORT,23,0,4.7,2.1,3.4,1.1,4.9
AlizaHilll,rivka.padberg@gmail.com,AliGator,7af9dd1f-5e18-4935-8eaa-8fe2952f4297,355,569,557,50.5,179,IV,BRONZE,1055,MID,13,14,1,2.3,3.7,2.7,1.4
CyrstalMraz,cyrus.gleason@gmail.com,DanSaulKnight,c4a39eff-77de-44be-873b-0981c527a916,514,44,29,60.3,201,III,GOLD,1914,JUNGLE,12,14,4.6,3,4.4,2.6,4.2
RebecaLittle,pearlene.kohler@hotmail.com,I.Ball,cb4a7630-4d1b-475f-ae76-9e02a545a0e7,303,394,392,50.1,235,II,GOLD,1603,MID,14,16,1.4,3.2,1.9,2.7,1.6
LewisRohan,domingo.white@gmail.com,LilyLivard,8b5de82c-0527-4adf-b036-3c51971dd7d7,226,416,426,49.4,0,II,IRON,326,SUPPORT,16,17,3.5,2.4,3.5,3.3,5
GussieKuvalis,shirley.denesik@hotmail.com,CharityCase,594d1ab5-a8aa-44c7-b2e0-fc5c7c85713f,178,82,57,59,52,I,CHALLENGER,2978,ADC,16,20,3.9,2.4,4.6,1.4,1.6
ClementLehner,eldridge.lang@hotmail.com,MarkZ.Spot,2264f8b6-bcc4-45af-b42b-0f727c3f57db,500,441,420,51.2,495,I,MASTER,3300,ADC,6,10,3.5,2,4.5,2.5,1.5
RheaManteV,sharon.raynor@hotmail.com,EvanLeeArps,7b85ec12-bbb2-4773-a861-d146858fc982,407,226,212,51.6,40,I,MASTER,3207,SUPPORT,9,12,3.4,1.7,4.1,2.1,2.2
GretaWisoky,irving.conroy@gmail.com,IleneEast,f3d99295-1a2b-40d8-94cc-77a693136dca,49,172,130,57,0,IV,DIAMOND,2349,ADC,1,4,3.8,3.2,4.2,1.5,3
KarlLehner,tracy.goyette@yahoo.com,SueShi,cc38390a-e214-4a9e-87e8-65fe36c0f921,338,99,68,59.3,377,III,DIAMOND,2538,SUPPORT,11,13,3.1,4.5,1.2,4.4,3.5
RicardoSchroeder,mckinley.murray@yahoo.com,RyanCarnation,f63aac12-b4d1-432d-8e55-5d2e0337e18f,373,73,55,57,224,I,GRANDMASTER,3173,ADC,22,23,4.5,3.1,4.9,1.6,1.9
RivkaOsinskiSr.,boris.kuhn@yahoo.com,MaryOtt,dca92b11-e57f-4a90-8d16-4e62010f7113,543,370,356,51,43,I,CHALLENGER,3343,ADC,1,3,2,1.2,1.5,4.7,4.9
Mrs.OliveHaag,francesco.bahringer@yahoo.com,PeteMoss,82a9d176-04b2-4fd3-aeac-7aa3fc92ddb9,594,286,257,52.7,50,I,SILVER,1394,TOP,9,11,1.1,3.2,3.5,3.7,3.8
NelsonDouglas,brenda.herzog@yahoo.com,RonA.Muck,99b4e761-dd5b-42ee-9415-4327e2701203,154,133,106,55.6,1,I,GOLD,1354,SUPPORT,18,21,2.5,2.3,4.5,4.2,1.1
DorcasWiegand,dewayne.windler@hotmail.com,MyraMaines,f028d838-99a4-4710-aa67-4e1f4cb5c0bd,109,326,287,53.2,344,I,MASTER,2909,ADC,17,19,2.8,3,4.4,2.6,3.3
Mrs.CorneliusPaucek,stanley.rempel@yahoo.com,WillieWaite,ce095acb-b2bd-4129-9ff5-e1e9f6d8ad16,247,108,103,51.2,21,III,IRON,447,JUNGLE,1,2,4.6,3.8,1.9,4.1,1.7
MoonReichel,boyd.gerlach@gmail.com,SalSage,fb434f54-1f17-4d54-8fbf-125828f67901,678,695,714,49.3,16,IV,SILVER,1778,SUPPORT,16,17,1.4,4.2,1.4,1.8,2.4
DiegoHaag,neda.boehm@hotmail.com,SalSage,2a4b3bab-b924-4333-ad0a-04de27cf9b51,540,143,134,51.6,408,II,IRON,640,SUPPORT,4,5,1.9,2.3,2.7,4.7,3.8
Mr.DelBlick,genny.homenick@yahoo.com,ZoeMudgettHertz,5cd5bf66-c810-4a12-a8f8-f20fbbfad27e,263,171,120,58.8,38,I,GRANDMASTER,3063,MID,12,13,1.7,3.8,1.1,3.1,3.2
WilletteLabadie,diamond.hills@hotmail.com,DougUpdegrave,8052b56a-60d8-4772-a1ed-aaa912dceb1f,179,66,56,54.1,1,IV,DIAMOND,2479,ADC,0,3,4.2,1.8,4,2.1,1.8
RomanaProhaska,edwin.lesch@yahoo.com,ChipMunk,a44c6052-9677-4b27-860b-77e59a84442c,337,394,372,51.4,177,III,DIAMOND,2537,MID,12,13,4.5,4.5,2,2.5,1.7
CyrilJacobson,ira.steuber@gmail.com,EdVenture,bc89ca0c-7dd9-49a5-af98-b8aa8861e3f2,285,463,370,55.6,452,III,PLATINUM,2085,TOP,11,15,3.1,3.1,1.4,2.6,4.9
MissDonBorer,shirlene.balistreri@gmail.com,BrandyD.Cantor,4dde67a1-ac19-472e-a779-784c46a05aed,233,698,668,51.1,115,I,BRONZE,633,SUPPORT,15,16,3.8,4.1,3.5,4.1,4.9
ShemikaAbshire,tomiko.wiegand@hotmail.com,IonaFrisbee,f2ad17f2-a82d-4157-ab4a-2e0bcdf35798,213,38,24,61.3,1,III,DIAMOND,2413,JUNGLE,20,0,4.8,2.6,3.5,3.5,1
RobertWilderman,princess.weber@yahoo.com,RayGunn,bf255f6c-afca-4a9e-8c9e-a7e69645d1f8,399,116,115,50.2,246,III,IRON,599,SUPPORT,11,15,2.2,4.5,2.8,3.8,4
MissElvisGibson,refugia.heaney@hotmail.com,HyLowe,08a3530b-888f-469d-b243-69ca02aa6c27,72,155,123,55.8,412,III,IRON,272,SUPPORT,6,10,4,3.3,3.3,1.9,2.8
ClementMorar,geralyn.donnelly@gmail.com,FrankEnstein,fd659af2-b1b9-4b5b-b4f2-12323ce538fa,16,198,196,50.3,95,III,SILVER,1016,ADC,2,4,1.4,4,4.6,4.7,4.7
ShannanMarquardt,roosevelt.kutch@gmail.com,RobinAndisMerryman,894cefd1-7c79-4daf-bcdf-5660c8cd0b9b,251,455,421,51.9,1,I,PLATINUM,1851,TOP,23,2,3.5,2.2,3.9,1,1.3
Mrs.GillianFeeney,elna.conn@hotmail.com,ElleOQuent,a7629945-c2e8-4f17-b5c5-e34abf17549e,370,591,555,51.6,21,III,PLATINUM,2170,MID,1,2,4.6,2.9,2.9,4.2,1.7
CodyOHaraJr.,donald.lebsack@yahoo.com,OliveBranch,88d2e540-6d27-4308-b117-e281cda5aac8,478,348,319,52.2,76,I,CHALLENGER,3278,TOP,20,21,3,4.5,3.4,3,4.4
KrisDickinsonSr.,charley.grimes@hotmail.com,CountOrff,e931a624-7d13-4efe-bed1-e28d239e1b2f,573,201,145,58.1,29,I,GRANDMASTER,3373,TOP,23,3,1.2,2.6,4.5,3.3,4.8
AthenaGislason,bruno.gutkowski@gmail.com,MelanieLetters,7ac7f2d5-5b7f-4a17-a09a-9ef7d8a4ef49,511,144,112,56.2,91,I,CHALLENGER,3311,ADC,22,0,2.9,4.2,1.9,2.8,1.5
EveliaDavis,kimberlie.monahan@gmail.com,TerryBull,dd5f948b-ba61-4e20-aee6-ae645b00ec10,421,81,59,57.9,1,I,CHALLENGER,3221,JUNGLE,1,5,2.6,1.1,4.4,1.5,4.7
ZelmaCorkery,elenora.baumbach@gmail.com,DougLoveFitzhugh,3dffda1e-932c-4dc0-8081-c5f6c213ae31,565,407,414,49.6,67,II,GOLD,1865,SUPPORT,7,8,3.2,4.6,2,3.2,2.7
MervinWelch,betsy.pfeffer@yahoo.com,NickOTime,d170c4a0-2f25-4683-bdf6-79e142867792,192,245,228,51.8,0,II,SILVER,1092,MID,4,5,2,3.9,2.2,2.1,3.7
JacquelynnSchneiderIV,kelvin.frami@gmail.com,GodivaHeadache,03092ed5-5f2e-4579-bf2a-3d952669a6ec,241,403,391,50.8,76,I,GRANDMASTER,3041,MID,7,10,2.7,1.1,4,2.3,1.7
LouJohnson,aretha.von@yahoo.com,OliveGreen,ebeb7f7d-a09e-4c75-8b43-ef1f51346a3b,391,195,181,51.9,451,I,GRANDMASTER,3191,ADC,7,10,2,3.3,2.7,3.6,2.7
ClaireDickinson,bobbie.legros@gmail.com,IleneEast,f3c100ee-10be-4234-a99a-91f680eca93b,21,75,37,67,2,IV,GOLD,1521,JUNGLE,0,1,3.2,4.1,1.1,1.3,4
MahaliaHeaneyJr.,ray.balistreri@hotmail.com,RussellIngleaves,1535fd9e-307c-4b5e-a00b-ed6993cb9af7,259,105,90,53.8,16,I,DIAMOND,2259,SUPPORT,5,6,3.5,2.6,1.6,3.9,2.5
MyrnaWunsch,katharyn.ferry@gmail.com,M.T.Toombe,e07c1552-5ea5-4359-a4d8-3c77cb6c29c5,367,105,97,52,304,I,MASTER,3167,JUNGLE,13,17,3.1,2.8,3.6,4.6,3.3
SoilaBauch,dedra.stroman@hotmail.com,TommyGunn,632fe8c2-9fcc-4d9a-bc19-39ffa9df7a22,344,131,109,54.6,18,I,MASTER,3144,ADC,3,6,2.7,1.9,3.7,5,3.1
OleneKassulke,al.jenkins@gmail.com,CammieSole,6540527c-3ecc-4a22-8242-0e005f48bd09,40,314,300,51.1,282,I,BRONZE,440,JUNGLE,8,11,1.6,3.3,2.4,1.3,3.2
NevadaErnser,dario.emmerich@yahoo.com,JanU.Wharry,e6ae2387-e75e-44fb-ac4a-18380e1f0124,366,517,511,50.3,137,II,GOLD,1666,SUPPORT,23,3,4.5,3.6,1.3,4.3,4.9
Mrs.LenitaGerlach,kati.simonis@hotmail.com,SheriCola,c34c2769-f7ef-453d-a139-ddedb6d9ebb1,305,337,324,51,0,IV,SILVER,1405,ADC,18,22,2.5,4.7,4.4,1.7,1.2
MikeHermiston,ileen.armstrong@yahoo.com,ArtExhibit,70d294d6-8ed1-41f8-8610-fcbcebb90483,62,419,343,55,11,III,PLATINUM,1862,ADC,21,0,1.2,2.1,3.5,1.1,1.7
BarrieMraz,araceli.bogan@hotmail.com,BillLoney,133c48b3-7b27-4ff2-8abc-f1946798044d,101,129,100,56.3,1,I,MASTER,2901,SUPPORT,14,15,5,3.4,4.6,1.3,3.3
DamonBerge,yee.herman@hotmail.com,RobinDeCraydle,b4b57ca6-26fe-476c-af40-ff97e438ba9e,26,190,186,50.5,207,I,CHALLENGER,2826,ADC,17,20,1.4,4.6,3.7,2.6,1.1
WilfordGorczany,lawrence.lemke@hotmail.com,AbeRudder,7e8abc43-e681-4ff1-9c71-2d1496beb17a,386,145,137,51.4,85,I,MASTER,3186,TOP,23,0,3.5,1.1,4.5,3.9,3.7
KelleLeuschke,laverne.hintz@hotmail.com,DennisToffice,e5098b8d-eca7-488d-a7de-51a8aab28d8c,491,130,116,52.8,247,I,GRANDMASTER,3291,TOP,22,1,3.1,1.1,3.5,5,1.7
Ms.JoshuaBreitenberg,brook.waelchi@gmail.com,EileenDover,87c8bb06-cb64-4bdf-bc6a-7224cebc3152,261,322,328,49.5,44,I,BRONZE,661,SUPPORT,20,21,4.4,1.4,2.3,4.1,2
ManuelaTillmanMD,malik.skiles@hotmail.com,I.Lasch,8c7d3cd0-6610-4f65-9641-12c2ba76a84f,431,112,84,57.1,17,II,PLATINUM,2131,MID,16,18,1.8,1.3,4.7,1.6,3.1
GroverBreitenberg,kendrick.prosacco@hotmail.com,CalSeeium,f5c50770-23b7-4b8e-a20f-fa71b24785dc,232,113,86,56.8,1,III,IRON,432,TOP,5,7,4.4,1.7,2.2,3.3,1.4
Ms.MauriceKeebler,mauricio.douglas@hotmail.com,KatToy,a1090572-a142-45d3-ae79-14712ba110dd,274,626,579,52,371,I,DIAMOND,2274,ADC,6,10,1.1,1.6,4.7,3.8,3.9
FelicidadDouglas,everette.grady@hotmail.com,MistyMeanor,eb29d1c9-6707-416d-82e7-a57352dbe2e1,130,247,243,50.4,336,I,MASTER,2930,TOP,14,18,1.2,1.5,1.2,1.9,2.7
CameliaLind,riva.kuvalis@hotmail.com,RickShaw,ba214cfe-0acf-4906-9dbd-9204c49584f3,482,152,128,54.3,400,I,BRONZE,882,ADC,7,10,4.8,4.2,1.4,4.1,1.1
ReneFunk,jewell.balistreri@hotmail.com,CurtZee,34eb366d-4e22-4350-8573-77a333df692b,462,634,619,50.6,58,I,MASTER,3262,MID,2,6,2.8,2.2,4.2,3.2,1
JanelleCronin,joanna.nikolaus@gmail.com,SamDayoulpay,ee693e3c-7ee9-4231-95d0-c2066fd20af5,310,430,423,50.4,285,I,CHALLENGER,3110,ADC,16,20,1.9,4.9,1.4,3.5,3.6
TobiasWintheiser,alva.brown@yahoo.com,AlfAbet,78e89f9d-af7a-4c59-943c-19e90f1bcfae,60,219,227,49.1,110,I,MASTER,2860,SUPPORT,2,3,3.4,2.6,4.4,4,4.2
DonnySanford,darrin.morar@gmail.com,EvanKeel,df326322-5190-4fe4-ad93-3a4f8fb3e8a0,345,264,239,52.5,0,II,IRON,445,MID,5,7,1.6,3,1.6,3.7,2.4
ReySchmidt,enrique.pfannerstill@hotmail.com,BrockLee,5fbd8f42-78e3-400b-b395-b6bf1c301028,419,318,319,49.9,71,I,BRONZE,819,SUPPORT,16,17,4.7,2.6,4.6,4,1.5
LeoneBlanda,ariel.kub@yahoo.com,KatToy,7c24b9b2-36c6-4a65-91e9-9cd78044a62c,80,279,203,57.9,0,I,DIAMOND,2080,SUPPORT,12,15,1.8,1.5,2.1,4.7,3.7
JanuaryEmard,rodolfo.maggio@yahoo.com,MillyGraham,70bd9283-96b0-466b-a090-f209e47037b9,151,255,253,50.2,204,I,MASTER,2951,MID,13,17,2.6,4,1.5,4.3,2.1
CassidyHansen,ranae.romaguera@yahoo.com,E.Ville,8f4e6868-85ac-4dfb-ae06-f566a5f7719c,52,159,155,50.6,120,I,DIAMOND,2052,ADC,1,5,3.1,4.1,4.9,4.4,3.5
Mr.ShericeOConner,gaylene.blick@yahoo.com,I.Lasch,632bf0ce-57c1-425a-910d-6f033b412d59,543,200,144,58.1,0,I,MASTER,3343,ADC,2,6,3.5,4.5,1.1,1,4
PaulBechtelar,elfreda.cole@yahoo.com,RhodaBooke,5dba1d9d-1fa8-4287-aaa1-115cfddc55b9,191,112,101,52.6,235,I,CHALLENGER,2991,SUPPORT,6,7,4.4,4.5,2.1,3.9,1.9
